@relation sentiment
@attribute 0 string
@attribute 1 string
@attribute 2 {excited,joyful,natural,nervous,sad,angry}
@data
'ㄴㅏㄷㅜㅇㅜㅜ','ㅜㅜ',sad
'ㄴㅏ','ㅇㅒㄱㅣㅈㅗㅁㅎㅐㅈㅝ..ㄷㅏㅂㄷㅏㅂㅎㅐㅜ',sad
'ㄴㅏㅁㅗㅅ','ㄴㅓㅁㅜㅎㅣㅁㄷㅡㄹㄷㅏ',sad
'ㄴㅏㅂㅓㄹㅣㅁ?','ㄴㅏㅂㅓㄹㅣㅁ?',sad
'ㄴㅏㅅㅏ','ㅈㅜㄹㅈㅏㄷㅏ',sad
'ㄴㅏㄸㅓㄱㅎㅐㄸㅗㄹㅏ','ㅂㅗㄷㅏ',sad
'ㄴㅏㅇㅗㄴㅡㄹㄷㅗㄴㅇㅓㅄㄴㅜㄴㄷㅔㅜㅜ','ㅜㅜ',sad
'ㄴㅏㅇㅜㅇㅜㄹ','ㄴㅏㅇㅜㅇㅜㄹ',sad
'ㄴㅏㅇㅣ','ㄱㅏㅄㅁㅗㅅㅎㅏㄷㅏ',sad
'ㄴㅏㅈㅗㅁㅇㅣㅎㅐㅎㅐㅈㅝㄹㅏ','ㄴㅏㅈㅗㅁㅇㅣㅎㅐㅎㅐㅈㅝㄹㅏ',sad
'ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',sad
'ㄴㅏㅊㅏㅍㅏㄹㅇㅏㅆㅈㅏ','....ㅠㅠㅠㅠㅠ',sad
'ㄴㅏㅎㅏㄴㅌㅔ','ㅜㅜㅜㅜㅜㅜㅜㅜ',sad
'ㄴㅏㅎㅏㄴㅌㅔㅇㅙㅇㅣㄹㅐㅇㅠㅇㅜㅇㅜ','ㄴㅏㅎㅏㄴㅌㅔㅇㅙㅇㅣㄹㅐㅇㅠㅇㅜㅇㅜ',sad
'ㄴㅏㅎㅏㄴㅌㅔ','?',sad
'ㄴㅏㅎㅓㄹㅣㅇㅏㅍㅏㅜ','ㄴㅏㅎㅓㄹㅣㅇㅏㅍㅏㅜ',sad
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',sad
'ㄴㅏㄴ','ㄷㅔㄷㅏ',sad
'ㄴㅏㄴ','ㅊㅏㅁㅗㅅㄷㅏ',sad
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',sad
'ㄴㅏㄴㅇㅏㄴㄷㅚㄱㅔㅅㄷㅏ..','ㅎㅡㄱㅎㅡㄱ',sad
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',sad
'ㄴㅏㄴㅇㅣㄴㅏㄴ','ㅈㅔㄱㅓㅈㅣ',sad
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',sad
'ㄴㅏㄹ','ㄱㅓㅂㅜㅎㅏㄷㅏ',sad
'ㄴㅏㄹ','ㅂㅓㄹㅣㄷㅏ',sad
'ㄴㅏㅁ','ㄴㅏㅁㄱㅏㅌㅈㅣㅇㅏㄶㄷㅏ',sad
'ㄴㅏㅁㅈㅏ','ㅈㅗㅁㅈㅗㄷㅏ',sad
'ㄴㅐ','ㄴㅐㄴㅐㄷㅏ',sad
'ㄴㅐ','ㄱㅡㄴㅑㅇ',sad
'ㄴㅐ','ㄱㅏㅌㄷㅏ',sad
'ㄴㅐ','ㅇㅙㄱㅡㄹㅐㅆㅇㅡㄹㄲㅏ.',sad
'ㄴㅐ','ㄲㅏㄷㅏ',sad
'ㄴㅐ','ㄴㅕㄴ',sad
'ㄴㅐ','ㅇㅣㅇㅠ,ㅠ',sad
'ㄴㅐ','ㄷㅓㅂㅜㄹㅆㅏㅇ',sad
'ㄴㅐ','ㅁㅣㅇㅏㄴ.',sad
'ㄴㅐ','ㄷㅚㄷㅏ',sad
'ㄴㅐ','ㅇㅓㅉㅓㅇㅓㅉㅓㄷㅏ',sad
'ㄴㅐㅁㅏㄹ','ㅇㅓㄸㅓㄱㅎㅏㄷㅏ',sad
'ㄴㅐㅁㅏㅁ','ㅁㅗㄹㄹㅏㅈㅜㄷㅏ',sad
'ㄴㅐㅅㅐㅇㄱㅏㄱㄷㅗㄴㅐㅅㅐㅇㄱㅏㄱ','ㅈㅗㅁㅈㅗㄷㅏ',sad
'ㄴㅐㅇㅒㄱㅣㅈㅗㅁㄷㅡㄹㅇㅓㅂㅘ.','ㅂㅘ.',sad
'ㄴㅐㅁㅗㅅ','ㅁㅗㅅ',sad
'ㄴㅓㄴㅏㅎㅐㅇㅂㅗㄱ','ㄴㅓ',sad
'ㄴㅓㄸㅐㅁ','ㄴㅓㅈㅏㅁㅁㅗㅅㄷㅏ',sad
'ㄴㅓㅁㅏㄴㅎㅣㅁㄷㅡㄴㄱㅓㅇㅏ','ㄴㅓㅁㅏㄴㄴㅓ',sad
'ㄴㅓㅁㅜㄱㅓㄱㅈㅓㅇ','ㄴㅓㅁㅜㄱㅓㄱㅈㅓㅇㅎㅏㄷㅏ',sad
'ㄴㅓㅁㅜㅁㅓㄹ','ㄴㅓㅁㅜㅁㅓㄹㄷㅏ',sad
'ㄴㅓㅁㅜㅂㅕㄴ','ㄴㅓㅁㅜㅂㅕㄴㅎㅏㄷㅏ',sad
'ㄴㅓㅁㅜㅂㅗㄱㅗ','ㅅㅣㅍㅇㅓㅅㅣㅍㄷㅏ',sad
'ㄴㅓㅁㅜㅅㅡㄹㅍㅓ','ㄴㅓㅁㅜㅅㅡㄹㅍㅓㅅㅡㄹㅍㅡㄷㅏ',sad
'ㄴㅓㅁㅜㅅㅣㅀ','ㅅㅏㅅㅣㅍㄷㅏ',sad
'ㄴㅓㅁㅜㅈㅏㅊㅐㄱㅎㅏㅈㅣ','ㅈㅣㄷㅏ',sad
'ㄴㅓㅁㅜㅎㅐ','ㄴㅓㅁㅜㅎㅐㅎㅏㄷㅏ',sad
'ㄴㅓㅁㅣㅇㅝ','ㄴㅓ',sad
'ㄴㅜ','…..ㅠㅠㅠㅠㅠㅠ',sad
'ㄴㅜㄴㅁㅜㄹ','ㅉㅏㄴㅎㅏㄷㅏ',sad
'ㄴㅜㄴㅁㅜㄹ','ㄴㅜㄴㅁㅜㄹㅁㅓㄱㅡㅁㄷㅏ',sad
'ㄴㅜㄴㅁㅜㄹ','ㅈㅜㄹㅜㄱㅈㅜㄹㅜㄱ',sad
'ㄴㅜㄴ','ㅅㅓㅅㅓㄷㅏ',sad
'ㄴㅜㄴㅊㅣ','ㄴㅏㄱㅣㅎㅏㄷㅏ',sad
'ㄴㅡㄲㅣㅈㅗㄴ','ㄴㅡㄲㅣㄷㅏ',sad
'ㄴㅡㄺㅁㅏ','ㄴㅡㄺㄷㅏ',sad
'ㄴㅡㅈㅇㅏㄹ','ㅇㅏㄹㅅㅜㅇㅓㅄㄷㅏ',sad
'ㄴㅣ','ㄱㅡㄴㅏㅁㅏㄱㅡㄴㅔ',sad
'ㄴㅣㄷㅓㄱ','ㅅㅏㄹㄷㅏ',sad
'ㄷㅏㄴㅐㅈㅏㄹㅁㅗㅅ','ㅈㅣㅁㅝ',sad
'ㄷㅏㅁㅜㄱㅇㅓㅉㅓ???ㅠㅠㅠ','ㄷㅏㅁㅜㄱㅇㅓㅉㅓ???ㅠㅠㅠ',sad
'ㄷㅏㅇㅜㅊㅏㅌㅡㅅㅏㅁㅈㅓㄴ','ㄱㅜㄹㅕ',sad
'ㄷㅏㅈㅏㄹ','ㄱㅡㄹㅓㄴ',sad
'ㄷㅏㅈㅏㄹ','ㄱㅓㅇㅑㄱㅓㄷㅏ',sad
'ㄷㅏㅊㅕㅆㅇㅓ?!ㅠ','ㄷㅏㅊㅕㅆㅇㅓ?!ㅠ',sad
'ㄷㅏㅊㅣㅈㅣ','ㅈㅗㅅㅣㅁㅎㅏㄷㅏ',sad
'ㄷㅏㅁㅂㅐㅍㅣ','ㅅㅣㅍㄷㅏ',sad
'ㄷㅏㅂ','ㄷㅏㅂㅇㅓㅄㄷㅏ',sad
'ㄷㅐㅁㅏㄴㄷㅐ','ㅌㅗㅇ',sad
'ㄷㅓㅇㅣㅅㅏㅇ','ㄷㅓㅎㅐㅎㅏㄷㅏ',sad
'ㄷㅓㄴㅡㄹ','ㄷㅓㄴㅡㄹㄷㅏ',sad
'ㄷㅓㅇㅜㅇㅜㄹ','ㅁㅏㄴㅁㅏㄹㄷㅏ',sad
'ㄷㅗㄷㅐㅊㅔㄴㅏㅎㅏㄴㅌㅔㅁㅝㄹ','ㄱㅓㄹㄷㅏ',sad
'ㄷㅗㄷㅐㅊㅔㅇㅙㅇㅣㄹㅓ','ㅈㅣㅁㅗㄹㅡㄱㅔㅆㅇㅓ.',sad
'ㄷㅗㅇㅘㅈㅜㅈㅔㅂㅇㅏㄹ','ㄷㅗㅇㅘㅈㅜㄷㅏ',sad
'ㄷㅗㄱㅅㅜㄱㅗㅇㅂㅏㅇ','ㄱㅗㅇㅂㅏㅇㅇㅚㄹㅗㅂㄷㅏ',sad
'ㄷㅗㄱㅇㅣㄹㄷㅗㄱ','ㄷㅗㄱ',sad
'ㄷㅗㄴㄷㅏㅇㅣㅀㅇㅡㅁ','ㄷㅗㄴㄷㅏㅇㅣㅀㅇㅡㅁ',sad
'ㄷㅗㄴㄷㅏㅌㅓㄹㄹㅕㅆㅇㅓ','ㄷㅗㄴㄷㅏㅌㅓㄹㄹㅕㅆㅇㅓ',sad
'ㄷㅗㄴ','ㅈㅜㄱㄷㅏ',sad
'ㄷㅗㄴㅈㅣㄹㅏㄹㅈㅐㅇ','ㄷㅗㄴㅈㅣㄹㅏㄹㅈㅐㅇ',sad
'ㄷㅗㄹㅇㅏㄱㅏㅅㅜ','ㅅㅜㅇㅣㅆㄷㅏ',sad
'ㄷㅗㄹㅇㅏㅇㅗ','ㄷㅗㄹㅇㅏㅇㅗㄷㅏ',sad
'ㄷㅙㅈㅣㄱㅏㅌㄷㅐㅅㅏㄹㅃㅐㄹㅐㅠ','ㅠ',sad
'ㄷㅚㄱㅙㄴㅊㅏㄶ','ㅎㅏㄷㅏ',sad
'ㄷㅜㅅㅏㄴ','ㄱㅐㄷㅙㅆㅇㅓㅆㄴㅔ',sad
'ㄷㅜㄴ','ㅅㅜㅁㅅㅟㄷㅏ',sad
'ㄷㅣㅅㅡㅋㅡ','ㅇㅔ',sad
'ㄸㅏㅁ','ㅂㅏㅇㅇㅜㄹㄴㅏㄷㅏ',sad
'ㄸㅓㄹㄱㅓㅈㅣ','ㄸㅓㄹㄱㅓㅈㅣ',sad
'ㄸㅗㄸㅓㄹㅇㅓ','ㅈㅣㄷㅏ',sad
'ㄹㅓㅅㅣㅇㅏ-2.22%ㅎㅏㄹㅏㄱ','ㅎㅏㄹㅏㄱ',sad
'ㅁㅏㄱㅏㅁ','ㅇㅓㄹㅁㅏㅇㅏㄴㅂㅏㄴㅁㅗㅅㅎㅏㄷㅏ',sad
'ㅁㅏ','ㅇㅏㅍㅏ?',sad
'ㅁㅏㅇㅡㅁ','ㅁㅏㅇㅡㅁㄷㅐㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅁㅏㅇㅡㅁㅂㅜㄹ','ㅍㅕㄴㅎㅏㄷㅏ',sad
'ㅁㅏㅇㅡㅁ','ㅍㅏㅍㅏㄷㅏ',sad
'ㅁㅏㅇㅡㅁ','ㅍㅏㅈㅜㄱㄱㅔㅆㄴㅔ',sad
'ㅁㅏㅇㅡㅁ','ㄷㅏㅂㄷㅏㅂㅎㅏㄷㅏ',sad
'ㅁㅏㄶㅂㅐ','ㅂㅐㅍㅏㅎㅏㄷㅏ',sad
'ㅁㅏㄶㅎㅣㅁㄷㅡㄹ','ㅎㅣㅁㄷㅡㄹㄷㅏ',sad
'ㅁㅏㄶㄷㅏㅊㅕㅆㄴㅔㅜ-ㅜ','ㅁㅏㄶㄷㅏ',sad
'ㅁㅏㄶㅇㅏㅍㅏ?','ㅁㅏㄶㄷㅏ',sad
'ㅁㅏㄹㅉㅕㅇㅜ','ㅁㅏㄹㄷㅏ',sad
'ㅁㅏㄹ','ㅁㅏㄹㅎㅏㄷㅏ',sad
'ㅁㅏㅁ','ㄱㅕㄱㅣㄷㅏ',sad
'ㅁㅏㅁ','ㅜ.ㅜ',sad
'ㅁㅏㅇ','ㅁㅏㅇㅎㅏㄷㅏ',sad
'ㅁㅏㅇ','ㅁㅏㅇㅎㅏㄷㅏ',sad
'ㅁㅐㅈㅓㅇ','ㅁㅐㅈㅓㅇㅎㅏㄷㅏ',sad
'ㅁㅐㄱㅈㅜㅁㅓㄱㄱㅗㅅㅣㅍㅇㅡㄴㄷㅔㅁㅐㄱㅈㅜ','ㅁㅗㅅㅁㅓㄱㅇㅓ',sad
'ㅁㅓㄹㅓ~ㅜㅜ','ㅁㅓㄹㅓ~ㅜㅜ',sad
'ㅁㅓㄹㅣ','ㄱㅓ',sad
'ㅁㅓㄱㄱㅗ','ㅈㅜㄱㄷㅏ',sad
'ㅁㅗㄱㅣㅉㅏㅇㅁㅏㄶ','ㅁㅜㄹㄹㅕㅆㄷㅏㅇ.',sad
'ㅁㅗㄹ..ㅉㅏㅇㄴㅏㅈㅜㄱㄱㅔㅆㅇㅓ','ㅁㅗㄹㄷㅏ',sad
'ㅁㅗㅅㄱㅏㅠㅠㄱㅏㄱㅔㅂㅘ','ㅎㅕ',sad
'ㅁㅗㅅㄴㅗㄹ','ㅠ',sad
'ㅁㅗㅅㅊㅏㅁㄱㅔㅆㅇㅓ..ㄴㅜㄴㅁㅜㄹ','ㅁㅗㅅㅊㅏㅁㄱㅔㅆㅇㅓ..ㄴㅜㄴㅁㅜㄹ',sad
'ㅁㅜㅅㅓㅂㄷㅔ','ㄱㅏㅌㅇㅣㄱㅏㅌㄷㅏ',sad
'ㅁㅜㅅㅓㅇㅝㅠ','ㅁㅜㅅㅓㅇㅝㅠ',sad
'ㅁㅜㅅㅡㄴㅇㅣㄹ','ㄷㅔㄷㅏ',sad
'ㅁㅜㅅㅡㄴ','ㅇㅣㅆㄷㅏ',sad
'ㅁㅜㅇㅋㅡㄹㅎㅏ','ㅁㅜㅇㅋㅡㄹㅎㅏㄷㅏ',sad
'ㅁㅝ','ㅁㅗㄹㅡㄷㅏ',sad
'ㅁㅣㅇㅏㄴ','ㅁㅣㅇㅏㄴㅎㅏㄷㅏ',sad
'ㅁㅣㅇㅏㄴㅎㅐㅇㅛㅇㅅㅓㅎㅐㅈㅝ','ㅁㅣㅇㅏㄴㅎㅐㅇㅛㅇㅅㅓㅎㅐㅈㅝ',sad
'ㅁㅣㅇㅝ','ㅁㅣㅇㅝ',sad
'ㅂㅏㅂㅁㅓㄱ','ㅅㅏㄹㅏㅁㅇㅓㅄㄷㅏ',sad
'ㅂㅐ','ㅇㅓㅄㄷㅏ',sad
'ㅂㅐㄱㅗㅍㅡㄷㅔ','ㄱㅔ',sad
'ㅂㅐㄱㅗㅍㅡㄷㅔㅅㅏㄹㅉㅣㄹㄲㅏ','ㅎㅐㅎㅏㄷㅏ',sad
'ㅂㅐㅇㅏㅍㅏㅈㅜㄱㄱㅔㅆㄴㅔㅇ','ㅂㅐㅇㅏㅍㅏㅈㅜㄱㄱㅔㅆㄴㅔㅇ',sad
'ㅂㅓㄹㅆㅓ','?ㅠ',sad
'ㅂㅓㄹㅆㅡㄱㅣㄴㅈㅏㅇ','ㄱㅣㄴㅈㅏㅇㄷㅚㄷㅏ',sad
'ㅂㅕㄴ','ㅁㅜㅂㅕㄴㅎㅏㄷㅏ',sad
'ㅂㅗㄱㅗ','ㅂㅗㄱㅗㅂㅗㄷㅏ',sad
'ㅂㅗㄱㅗ','ㅈㅜㄱㄷㅏ',sad
'ㅂㅗㄱㅗ','ㅁㅏㄹㅁㅗㅅㅎㅏㄷㅏ',sad
'ㅂㅗㅅㅟㅂ','ㄱㅔㅇㅏㄴㅣㄷㅏ',sad
'ㅂㅗㄱㅈㅏㅂ','ㅂㅗㄱㅈㅏㅂㅎㅏㄷㅏ',sad
'ㅂㅗㄴㅇㅣㄴ','ㅎㅣㅁㄷㅡㄹㄱㅔㅅㅈㅣ',sad
'ㅂㅗㅂㅗ','ㅁㅗㄹㅡㄷㅏ',sad
'ㅂㅜㅌㅏㄱ','..ㅈㅔㅂㅏㄹ…ㅠ',sad
'ㅂㅜㄹㅆㅏㅇㅎㅐㅈㅜㄱㄱㅔㅆㅇㅓ…','ㅂㅜㄹㅆㅏㅇㅎㅐㅈㅜㄱㄱㅔㅆㅇㅓ…',sad
'ㅂㅡㄹㄹㅐㄱㅁㅓㄴㄷㅔㅇㅣ','ㅇㅣ',sad
'ㅂㅡㄹㄹㅐㄱㅁㅓㄴㄷㅔㅇㅣㅎㅘㄱㅈㅓㅇ','ㅎㅘㄱㅈㅓㅇ',sad
'ㅂㅣㅊㅏㅁㅎㅐㅅㅓ.','ㅂㅣㅊㅏㅁㅎㅐㅅㅓ.',sad
'ㅂㅣㄴㅌㅓㄹㅌㅓㄹㅇㅣ','ㅂㅣㄴㅌㅓㄹㅌㅓㄹㅇㅣ',sad
'ㅅㅏㄹㅏㅇ','ㄷㅜㄷㅏ',sad
'ㅅㅏㄹㅏㅇ','ㅅㅏㄹㅏㅇㅎㅏㄷㅏ',sad
'ㅅㅏㄹㅈㅜ','ㅈㅜㄷㅏ',sad
'ㅅㅏㅁ','ㅅㅏㅁㅅㅏㄷㅏ',sad
'ㅅㅓㄹㅓㅂㅈㅓㅇㅁㅏㄹ','ㅅㅓㄹㅓㅂㄷㅏ',sad
'ㅅㅓㅇㄱㅚ','ㅇㅓㅄㄷㅏ',sad
'ㅅㅓㅇㅈㅓㄱㅇㅓㅉㅓㄹㄱㅓ','…ㅠ',sad
'ㅅㅔㅈㅗㅇㄷㅐㄱㅗㅇㄷㅐㅇㅠㄷㅗㄱㄱㅏㅅㅡ','ㄱㅓㄴㅁㅜㄹㅍㅖㅅㅙ',sad
'ㅅㅗㄱㅂㅗㅇㅣ','ㅅㅗㄱㅂㅗㅇㅣㄷㅏ',sad
'ㅅㅗㄱㅆㅡㄹㅣ….','ㅅㅗㄱㅆㅡㄹㅣㄷㅏ',sad
'ㅅㅗㄴ','ㅜ',sad
'ㅅㅗㄴ','ㅅㅗㄴㅇㅣㅂㄷㅏ',sad
'ㅅㅜㄱㅗㅅㅜ','ㅎㅐㅜㅜㅎㅣㅁㄷㅡㄹㄱㅔㅅㅇㅓㅇㅏㅈㅜ',sad
'ㅅㅜㄹ','ㅅㅜㄹ',sad
'ㅅㅜㄹ','ㅅㅜㄹㅁㅓㄱㄲㅏㄷㅏ',sad
'ㅅㅜㄹ','ㅅㅜㄹ',sad
'ㅅㅡㄹㄹㅓㅁㅍㅡㄴㄱㅏㅂㅘ','ㅅㅡㄹㄹㅓㅁㅍㅡㄴㄱㅏㅂㅘ',sad
'ㅅㅡㄹㅍㅡ','ㅅㅡㄹㅍㅡㄷㅏ',sad
'ㅅㅡㄹㅍㅡㄴㅏㅇㅕㅇㅎㅘ','ㅅㅡㄹㅍㅡㄷㅏ',sad
'ㅅㅣㄹㅡ','ㄲㅏㅜㅜ',sad
'ㅅㅣㅈㅣㅂ','ㅅㅣㅈㅣㅂㄱㅏㄹㅐㄱㅏㄷㅏ',sad
'ㅅㅣㄹㅈㅔ','ㅠ',sad
'ㅅㅣㄹ','ㅂㅓㄹㅣㄷㅏ',sad
'ㅅㅣㅁㅅㅣㅁ','ㅎㅐㅈㅜㄱㄱㅣㅂㅗㅈㅣㄱㅈㅓㄴㅈㅣㄷㅏ',sad
'ㅅㅣㅇㅅㅜㅇㅅㅐㅇㅅㅜㅇ','ㅅㅣㅇㅅㅜㅇㅅㅐㅇㅅㅜㅇㅎㅏㄷㅏ',sad
'ㅆㅡㄹㄴㅏㅁㅈㅏ','ㅆㅡㄹㄴㅏㅁㅈㅏ',sad
'ㅆㅡㄹㅆㅡㄹ','ㅆㅡㅂㅆㅡㄹㅎㅏㄷㅏ',sad
'ㅇㅏ','ㄴㅓㅁㅜㅎㅣㅁㄷㅡㄹㄷㅏ',sad
'ㅇㅏㄸㅗㅅㅡㅇㅃㅐㅅㄱㅕㅆㅇㅓ…','ㅅㅡㅇㅃㅐㅅㄱㅕㅆㅇㅓ…',sad
'ㅇㅏㅅㅓㅇㅜㄹㄴㅕㄴ','ㅈㅗㅎㄱㅔㅅㄴㅔ',sad
'ㅇㅏ.ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',sad
'ㅇㅏ.ㅇㅗㄴㅡㄹ','ㅇㅑㄱㅡㄴ',sad
'ㅇㅏ.....ㅇㅓㄷㅣㄴㅑ.','ㅇㅏ.....ㅇㅓㄷㅣㄴㅑ.',sad
'ㅇㅏ..ㄱㅐㅁㅏㅇ.','ㅇㅏ..ㄱㅐㅁㅏㅇ.',sad
'ㅇㅏ..ㅁㅏㄹㄷㅗㅇㅏㄴㄷㅙㅜㅜ','ㅁㅓㄹㄷㅏ',sad
'ㅇㅏ..ㅁㅕㅇ','ㄷㅚㄷㅏ',sad
'ㅇㅏ..ㅇㅑㄱㅜㄸㅗㅈㅕㅆㅇㅓㅜㅜㅜ','ㅇㅏ..ㅇㅑㄱㅜㄸㅗㅈㅕㅆㅇㅓㅜㅜㅜ',sad
'ㅇㅏ.','ㅅㅜㅇㅓㅄㄷㅏ',sad
'ㅇㅏ..ㅈㅣㅎㅏㅊㅓㄹㅂㅏㄴ','ㅌㅏㅆㅇㅓㅇㅠㅠㅠㅠㅠㅠ',sad
'ㅇㅏ..ㅎㅣㅁ','ㅇㅏ..ㅎㅣㅁ',sad
'ㅇㅏ~ㅇㅓㅉㅓㄱㅔㅆㄴㅑㅇㅣㄹㅐ','ㅇㅣㄹㅐㅅㅏㄹㄷㅏ',sad
'ㅇㅏㄲㅏㅇㅝㅅㅓㅇㅓㄸㅓㄱㅎㅐㅠ','ㄸㅓㄱㅎㅐㅠ',sad
'ㅇㅏㄲㅏㅂㅂㅣ','ㅇㅏㄲㅏㅂㄷㅏ',sad
'ㅇㅏㄲㅜㅂㄷㅏㅇㅠㅠㅠ','ㅇㅏㄲㅜㅂㄷㅏㅇㅠㅠㅠ',sad
'ㅇㅏㄴㅑㅁㅝㅈㅣㄱㅡㅁ','ㄱㅡㄹㅓㄴㄱㅘㄴㄱㅖㅇㅏㄴㅣㄷㅏ',sad
'ㅇㅏㄴㅣㅇㅏ','ㅈㅗㅅ',sad
'ㅇㅏㄴㅣㅇㅏ','ㅁㅐㅋㅗㅁㅎㅏㄷㅏ',sad
'ㅇㅏㄴㅣㅇㅏ','..ㅠㅠ',sad
'ㅇㅏㄸㅗㅅㅏㄹㅉㅕㅆㅇㅓㅠ','ㅇㅏㄸㅗㅅㅏㄹㅉㅕㅆㅇㅓㅠ',sad
'ㅇㅏㅁㅗㅅㅎㅏㄱㅔㅅㄷㅏㄱㅜㅜㅜㅜ','ㅇㅏㅁㅗㅅㅎㅏㄱㅔㅅㄷㅏㄱㅜㅜㅜㅜ',sad
'ㅇㅏㅁㅜㄱㅓㅅ','ㅅㅓㅅㅓㄷㅏ',sad
'ㅇㅏㅁㅜㄱㅓㅅ','.',sad
'ㅇㅏㅁㅜㄱㅓㅅㄷㅗㅇㅏㄴㅁㅏㄹㅎㅏㄹㄱㅓ','.',sad
'ㅇㅏㅁㅜㄱㅓㅅㄷㅗㅎㅏㄱㅣㅅㅣㅀㄷㅏ','ㅇㅏㅁㅜㄱㅓㅅㄷㅗㅎㅏㄱㅣㅅㅣㅀㄷㅏ',sad
'ㅇㅏㅁㅜ','ㄱㅡㄹㅓㅎㄱㅔㄱㅡㄹㅓㅎㄷㅏ',sad
'ㅇㅏㅂㅜㅈㅣㅃㅏㄹㄹㅣ','ㅅㅔㄷㅏ',sad
'ㅇㅏㅅㅗㅎㅘㅇㅏㄴㄷㅙㅠ','ㅇㅏㅅㅗㅎㅘㅇㅏㄴㄷㅙㅠ',sad
'ㅇㅏㅅㅟㅂㄷㅙㅆㄴㅔㅇ…ㅠ','ㅇㅏㅅㅟㅂㄷㅏ',sad
'ㅇㅏㅅㅟㅂㅇㅗㄴㅡㄹ','ㅇㅏㅅㅟㅂㄷㅏ',sad
'ㅇㅏㅇㅓㄹㄱㅜㄹ','ㄱㅣㅁㅣㅂㅏㄱㅎㅕ',sad
'ㅇㅏㅇㅜㅅㅏㄴ','ㅂㅣㅁㅏㄶㅇㅣㅇㅗㄴㄷㅏㅇㅠㅠ',sad
'ㅇㅏ','ㅇㅏ',sad
'ㅇㅏ','ㅇㅏ',sad
'ㅇㅏㅈㅣㄱㅏㅂㅇㅣㅀㅇㅓㅂㅓㄹㅕㅆㅇㅓ','ㅇㅏㅈㅣㄱㅏㅂㅇㅣㅀㅇㅓㅂㅓㄹㅕㅆㅇㅓ',sad
'ㅇㅏㅈㅣㄱ','ㅌㅚㄱㅡㄴㅁㅗㅅㅎㅐㅆㅇㅓㅇ?ㅜㅜ',sad
'ㅇㅏㅈㅣㄴㅉㅏㅇㅜㅇㅜㄹ','ㅇㅜㅇㅜㄹㅎㅏㄷㅏ',sad
'ㅇㅏㅈㅣㄴㅉㅏ','ㄷㅔㄷㅏ',sad
'ㅇㅏㅍㅜㅈㅣㅁㅏ..ㅎㅗㅇㅗㅇㅗ~','ㅇㅗ~',sad
'ㅇㅏㅍㅡㅎㅏㅈㅣ','ㅎㅏㅈㅣㅎㅏㄷㅏ',sad
'ㅇㅏㅠㅈㅏㄹ','ㅇㅘㅇㅗㄷㅏ',sad
'ㅇㅏㅠㅠㅠ','ㅇㅏㅠㅠㅠ',sad
'ㅇㅏㄴ','ㄱㅓㅇㅏㄹㄷㅏ',sad
'ㅇㅏㄴ','ㄱㅡㄹㅓㄴㄱㅔㄷㅓㅇㅣㅅㅏㅇㅎㅏㄷㅏ',sad
'ㅇㅏㄴ','ㄷㅙㅁㅓㄱㄷㅏ',sad
'ㅇㅏㄴ','ㅇㅏㄴㅇㅏㄹㄷㅏ',sad
'ㅇㅏㄴ','ㅇㅏㄴㅇㅏㄹㄷㅏ',sad
'ㅇㅏㄴㅇㅗㄹㄹㅏ','ㅇㅏㄴㅇㅗㄹㄹㅏ',sad
'ㅇㅏㄴ','ㄴㅐㄴㅐㄷㅏ',sad
'ㅇㅏㄴㅌㅏㄲㅏㅂ','ㅇㅏㄴㅌㅏㄲㅏㅂㄷㅏ',sad
'ㅇㅏㄹㅁㅗㄹㅡ','ㅇㅏㄹㅁㅗㄹㅡㄷㅏ',sad
'ㅇㅏㄹㅅㅜ','ㄱㅏㅇㅓㅄㄷㅏ',sad
'ㅇㅏㅁㅌㅡㄴㄷㅓㅇㅏㄴ','ㅂㅏㄹㅏㄷㅏ',sad
'ㅇㅏㅍ','ㄲㅔ',sad
'ㅇㅑㅁㄴㅏ','ㄴㅏㄴㅏㄷㅏ',sad
'ㅇㅒㄷㅡㄹ','ㅂㅗㄱㅗㅂㅗㄷㅏ',sad
'ㅇㅓㄸㅓㄱㅎㅐ..','ㅇㅜㄹㅇㅜㄹㄷㅏ',sad
'ㅇㅓㄸㅓㅎㅎㅏㄴㅌㅔ','ㅎㅏㄴㅌㅔㅇㅣㅆㄷㅏ',sad
'ㅇㅓㄸㅓㅎㄱㅔ','ㄷㅚㄷㅏ',sad
'ㅇㅓㄸㅓㅎㅎㅏ','ㅁㅗㄹㅡㄷㅏ',sad
'ㅇㅓㄸㅜㄱ','ㅇㅟㄷㅗㄱㅎㅏㅅㅕㅅㄴㅔ',sad
'ㅇㅓㅂㅘㅆㄷㅏ','ㅇㅓㅂㅘㅆㄷㅏ',sad
'ㅇㅓㅅㅓㅈㅏ','ㅍㅣㄱㅗㄴㅍㅣㄷㅏ',sad
'ㅇㅓㅈㅣㄹㅓㅂ','ㅇㅓㅈㅣㄹㅓㅂㄷㅏ',sad
